date,temperature,humidity
29.07.2020-18:25:24,17.11,60.4
29.07.2020-18:25:29,22.48,36.87
29.07.2020-18:25:34,20.8,47.72
29.07.2020-18:25:39,20.94,9.4
29.07.2020-18:25:44,16.38,38.07
29.07.2020-18:25:49,17.75,29.34
29.07.2020-18:25:54,12.95,57.99
29.07.2020-18:25:59,20.12,27.19
29.07.2020-18:26:04,25.22,53.38
29.07.2020-18:26:09,17.41,20.22
29.07.2020-18:26:14,15.28,19.89
29.07.2020-18:26:19,17.27,22.54
29.07.2020-18:26:24,28.88,44.62
29.07.2020-18:26:29,5.4,54.99
29.07.2020-18:26:34,22.42,60.15
29.07.2020-18:26:39,12.07,67.03
29.07.2020-18:26:44,17.1,77.6
29.07.2020-18:26:49,31.18,58.75
29.07.2020-18:26:54,27.9,40.26
29.07.2020-18:26:59,21.24,47.31
29.07.2020-18:27:04,19.16,51.94
29.07.2020-18:27:09,17.61,65.51
29.07.2020-18:27:14,23.21,55.17
29.07.2020-18:27:19,19.72,54.42
29.07.2020-18:27:24,24.23,46.55
29.07.2020-18:27:29,12.24,60.9
29.07.2020-18:27:34,26.41,82.86
29.07.2020-18:27:39,24.05,23.31
29.07.2020-18:27:44,20.94,39.51
29.07.2020-18:27:49,19.77,42.71
29.07.2020-18:27:55,15.13,66.08
29.07.2020-18:28:00,28.99,91.23
29.07.2020-18:28:05,14.61,43.05
29.07.2020-18:28:10,8.54,36.05
29.07.2020-18:28:15,21.26,73.51
29.07.2020-18:28:20,18.24,63.33
29.07.2020-18:28:25,19.82,25.06
29.07.2020-18:28:30,22.68,47.99
29.07.2020-18:28:35,20.77,49.91
29.07.2020-18:28:40,15.14,57.96
29.07.2020-18:28:45,17.19,61.17
29.07.2020-18:28:50,23.47,41.83
29.07.2020-18:28:55,21.82,54.5
29.07.2020-18:29:00,19.48,45.21
29.07.2020-18:29:05,14.99,46.43
29.07.2020-18:29:10,27.71,11.48
29.07.2020-18:29:15,21.49,17.12
29.07.2020-18:29:20,26.11,28.58
29.07.2020-18:29:25,27.88,43.57
29.07.2020-18:29:30,13.79,56.95
29.07.2020-18:29:35,20.16,24.99
29.07.2020-18:29:40,16.73,30.54
29.07.2020-18:29:45,20.68,81.22
29.07.2020-18:29:50,20.17,45.86
29.07.2020-18:29:55,22.67,59.0
29.07.2020-18:30:00,18.35,89.61
29.07.2020-18:30:05,17.93,51.34
29.07.2020-18:30:10,18.99,72.81
29.07.2020-18:30:15,20.89,34.8
29.07.2020-18:30:20,25.09,38.81
29.07.2020-18:30:25,20.03,64.03
29.07.2020-18:30:30,26.46,33.12
29.07.2020-18:30:35,19.95,68.88
29.07.2020-18:30:40,19.19,75.22
29.07.2020-18:30:45,18.58,65.49
29.07.2020-18:30:50,18.94,66.25
29.07.2020-18:30:55,13.86,59.17
29.07.2020-18:31:00,9.81,28.36
29.07.2020-18:31:05,15.77,53.7
29.07.2020-18:31:10,22.09,34.1
29.07.2020-18:31:15,20.0,47.22
29.07.2020-18:31:20,16.91,74.53
29.07.2020-18:31:25,5.63,69.76
29.07.2020-18:31:30,24.11,56.34
29.07.2020-18:31:35,16.71,43.55
29.07.2020-18:31:40,26.03,38.53
29.07.2020-18:31:45,18.81,50.79
29.07.2020-18:31:50,25.35,62.46
29.07.2020-18:31:55,24.82,59.39
29.07.2020-18:32:00,17.69,77.29
29.07.2020-18:32:05,17.52,63.19
29.07.2020-18:32:10,15.81,23.51
29.07.2020-18:32:15,15.13,26.19
29.07.2020-18:32:20,17.35,49.67
29.07.2020-18:32:25,23.8,70.23
29.07.2020-18:32:30,20.41,45.45
29.07.2020-18:32:35,17.05,82.63
29.07.2020-18:32:40,16.42,57.81
29.07.2020-18:32:45,19.57,41.99
29.07.2020-18:32:50,14.53,48.88
29.07.2020-18:32:55,22.29,54.93
29.07.2020-18:33:00,21.23,63.21
29.07.2020-18:33:05,19.03,51.09
29.07.2020-18:33:10,18.39,65.75
29.07.2020-18:33:15,8.75,28.05
29.07.2020-18:33:20,31.1,59.76
29.07.2020-18:33:25,25.28,10.16
29.07.2020-18:33:30,17.38,26.41
29.07.2020-18:33:35,14.35,21.38
29.07.2020-18:33:40,12.35,14.72
29.07.2020-18:33:45,17.53,71.58
29.07.2020-18:33:50,21.58,44.41
29.07.2020-18:33:55,25.26,50.91
29.07.2020-18:34:00,21.39,54.24
29.07.2020-18:34:05,24.85,50.47
29.07.2020-18:34:10,3.37,45.12
29.07.2020-18:34:15,24.27,64.26
29.07.2020-18:34:20,22.74,50.55
29.07.2020-18:34:25,18.52,14.64
29.07.2020-18:34:30,21.23,24.78
29.07.2020-18:34:35,23.02,60.14
29.07.2020-18:34:40,22.89,68.43
29.07.2020-18:34:45,15.91,50.69
29.07.2020-18:34:50,17.16,82.4
29.07.2020-18:34:55,16.51,54.46
29.07.2020-18:35:00,22.24,51.55
29.07.2020-18:35:05,23.12,39.06
29.07.2020-18:35:10,22.35,37.49
29.07.2020-18:35:15,24.34,26.86
29.07.2020-18:35:20,19.96,32.04
29.07.2020-18:35:25,18.78,25.74
29.07.2020-18:35:30,18.05,48.43
29.07.2020-18:35:35,17.46,35.73
29.07.2020-18:35:40,29.59,52.83
29.07.2020-18:35:45,14.89,34.61
29.07.2020-18:35:50,13.46,54.98
29.07.2020-18:35:55,20.9,57.31
29.07.2020-18:36:00,13.29,42.95
29.07.2020-18:36:05,10.44,41.38
29.07.2020-18:36:10,27.97,49.33
29.07.2020-18:36:15,27.54,6.49
29.07.2020-18:36:20,24.06,25.41
29.07.2020-18:36:25,19.36,46.98
29.07.2020-18:36:30,17.54,25.09
29.07.2020-18:36:35,19.9,49.95
29.07.2020-18:36:40,22.26,26.36
29.07.2020-18:36:45,21.81,44.9
29.07.2020-18:36:50,18.6,19.14
29.07.2020-18:36:55,15.59,48.64
29.07.2020-18:37:00,19.92,41.81
29.07.2020-18:37:05,21.71,64.5
29.07.2020-18:37:10,28.66,75.4
29.07.2020-18:37:15,26.62,58.61
29.07.2020-18:37:20,21.34,68.23
29.07.2020-18:37:25,22.88,61.5
29.07.2020-18:37:30,18.42,70.63
29.07.2020-18:37:35,26.49,112.57
29.07.2020-18:37:40,24.96,47.12
29.07.2020-18:37:45,27.64,15.96
29.07.2020-18:37:50,24.25,40.97
29.07.2020-18:37:55,17.14,89.34
29.07.2020-18:38:00,25.31,71.89
29.07.2020-18:38:05,20.18,53.19
29.07.2020-18:38:10,16.91,74.64
29.07.2020-18:38:15,18.41,51.87
29.07.2020-18:38:20,5.42,93.15
29.07.2020-18:38:25,15.54,50.4
29.07.2020-18:38:30,10.99,27.66
29.07.2020-18:38:35,20.01,30.18
29.07.2020-18:38:40,18.22,70.15
29.07.2020-18:38:45,22.85,52.1
29.07.2020-18:38:50,14.19,42.34
29.07.2020-18:38:55,20.84,36.53
29.07.2020-18:39:00,21.51,56.14
29.07.2020-18:39:05,20.36,64.99
29.07.2020-18:39:10,23.93,57.14
29.07.2020-18:39:15,30.28,65.22
29.07.2020-18:39:20,21.57,81.59
29.07.2020-18:39:25,17.52,55.78
29.07.2020-18:39:30,19.71,47.11
29.07.2020-18:39:35,8.4,89.26
29.07.2020-18:39:40,25.24,41.15
29.07.2020-18:39:45,18.43,55.74
29.07.2020-18:39:50,24.89,49.79
29.07.2020-18:39:55,15.87,54.4
29.07.2020-18:40:00,19.87,73.15
29.07.2020-18:40:05,23.12,59.9
29.07.2020-18:40:10,22.96,88.0
29.07.2020-18:40:15,17.32,39.03
29.07.2020-18:40:20,24.92,47.16
29.07.2020-18:40:25,27.47,56.76
29.07.2020-18:40:30,19.62,72.75
29.07.2020-18:40:35,26.99,70.44
29.07.2020-18:40:40,30.37,41.55
29.07.2020-18:40:45,13.46,71.36
29.07.2020-18:40:50,18.3,36.51
29.07.2020-18:40:55,18.03,36.58
29.07.2020-18:41:00,28.4,39.56
29.07.2020-18:41:05,14.03,33.05
29.07.2020-18:41:10,24.21,67.1
29.07.2020-18:41:15,12.62,72.61
29.07.2020-18:41:20,21.19,58.46
29.07.2020-18:41:25,19.61,46.48
29.07.2020-18:41:30,20.55,63.55
29.07.2020-18:41:35,26.79,47.74
29.07.2020-18:41:40,20.47,67.33
29.07.2020-18:41:45,21.32,44.53
29.07.2020-18:41:50,25.78,73.55
29.07.2020-18:41:55,29.8,9.95
29.07.2020-18:42:01,15.97,70.34
29.07.2020-18:42:06,21.1,24.68
29.07.2020-18:42:11,23.89,57.26
29.07.2020-18:42:16,15.94,54.29
29.07.2020-18:42:21,18.36,14.85
29.07.2020-18:42:26,29.61,63.77
29.07.2020-18:42:31,25.04,15.6
29.07.2020-18:42:36,23.8,80.74
29.07.2020-18:42:41,20.24,34.41
29.07.2020-18:42:46,17.58,72.52
29.07.2020-18:42:51,17.43,58.15
29.07.2020-18:42:56,23.86,64.52
29.07.2020-18:43:01,25.62,43.94
29.07.2020-18:43:06,21.93,50.74
29.07.2020-18:43:11,21.8,47.11
29.07.2020-18:43:16,24.94,73.51
29.07.2020-18:43:21,8.79,78.49
29.07.2020-18:43:26,2.22,39.38
29.07.2020-18:43:31,26.13,65.38
29.07.2020-18:43:36,16.64,67.87
29.07.2020-18:43:41,19.49,45.33
29.07.2020-18:43:46,20.04,42.1
29.07.2020-18:43:51,21.35,11.89
29.07.2020-18:43:56,18.88,70.49
29.07.2020-18:44:01,23.59,79.79
29.07.2020-18:44:06,20.35,98.3
29.07.2020-18:44:11,18.7,63.5
29.07.2020-18:44:16,13.57,26.33
29.07.2020-18:44:21,14.9,72.23
29.07.2020-18:44:26,16.23,11.96
29.07.2020-18:44:31,23.04,15.25
29.07.2020-18:44:36,21.77,70.83
29.07.2020-18:44:41,19.88,76.93
29.07.2020-18:44:46,21.83,64.46
29.07.2020-18:44:51,12.55,50.85
29.07.2020-18:44:56,19.07,74.23
29.07.2020-18:45:01,27.75,61.18
29.07.2020-18:45:06,19.01,62.46
29.07.2020-18:45:11,26.08,40.07
29.07.2020-18:45:16,13.66,30.95
29.07.2020-18:45:21,22.41,34.14
29.07.2020-18:45:26,24.85,-12.1
29.07.2020-18:45:31,16.34,65.37
29.07.2020-18:45:36,23.46,26.29
29.07.2020-18:45:41,23.32,41.18
29.07.2020-18:45:46,15.94,72.5
29.07.2020-18:45:51,22.16,39.05
29.07.2020-18:45:56,16.34,56.23
29.07.2020-18:46:01,20.16,76.65
29.07.2020-18:46:06,18.09,71.4
29.07.2020-18:46:11,21.16,23.43
29.07.2020-18:46:16,23.03,55.87
29.07.2020-18:46:21,12.85,57.85
29.07.2020-18:46:26,29.58,13.32
29.07.2020-18:46:31,16.77,85.52
29.07.2020-18:46:36,24.69,27.05
29.07.2020-18:46:41,11.27,50.92
29.07.2020-18:46:46,25.02,61.21
29.07.2020-18:46:51,29.52,77.78
29.07.2020-18:46:56,15.12,12.27
29.07.2020-18:47:01,16.6,38.54
29.07.2020-18:47:06,15.86,64.37
29.07.2020-18:47:11,14.07,40.69
29.07.2020-18:47:16,21.13,70.63
29.07.2020-18:47:21,25.59,60.81
29.07.2020-18:47:26,13.16,34.23
29.07.2020-18:47:31,21.59,19.81
29.07.2020-18:47:36,15.6,35.5
29.07.2020-18:47:41,26.74,58.31
29.07.2020-18:47:46,23.23,46.5
29.07.2020-18:47:51,20.2,27.38
29.07.2020-18:47:56,15.57,50.4
29.07.2020-18:48:01,16.15,40.82
29.07.2020-18:48:06,12.53,52.61
29.07.2020-18:48:11,21.95,51.64
29.07.2020-18:48:16,22.01,49.13
29.07.2020-18:48:21,16.19,45.9
29.07.2020-18:48:26,21.17,54.11
29.07.2020-18:48:31,14.47,32.14
29.07.2020-18:48:36,17.22,59.74
29.07.2020-18:48:41,15.23,41.89
29.07.2020-18:48:46,15.64,63.98
29.07.2020-18:48:51,19.64,30.8
29.07.2020-18:48:56,16.34,30.25
29.07.2020-18:49:01,24.22,44.93
29.07.2020-18:49:06,19.85,31.74
29.07.2020-18:49:11,27.6,40.69
29.07.2020-18:49:16,13.81,26.89
29.07.2020-18:49:21,26.94,75.35
29.07.2020-18:49:26,18.75,35.3
29.07.2020-18:49:31,25.24,30.31
29.07.2020-18:49:36,22.48,32.32
29.07.2020-18:49:41,24.43,65.32
29.07.2020-18:49:46,16.32,53.75
29.07.2020-18:49:51,19.63,44.15
29.07.2020-18:49:56,17.58,66.27
29.07.2020-18:50:01,20.7,87.33
29.07.2020-18:50:06,15.1,60.35
29.07.2020-18:50:11,24.56,36.04
29.07.2020-18:50:16,21.63,56.14
29.07.2020-18:50:21,19.33,70.65
29.07.2020-18:50:26,22.8,41.52
29.07.2020-18:50:31,21.29,58.39
29.07.2020-18:50:36,28.64,38.52
29.07.2020-18:50:41,17.18,44.6
29.07.2020-18:50:46,21.7,73.99
29.07.2020-18:50:51,9.46,52.63
29.07.2020-18:50:56,13.37,55.27
29.07.2020-18:51:01,13.01,71.26
29.07.2020-18:51:06,13.68,47.44
29.07.2020-18:51:11,22.88,46.69
29.07.2020-18:51:16,19.02,49.37
29.07.2020-18:51:21,21.13,49.52
29.07.2020-18:51:26,24.25,50.16
29.07.2020-18:51:31,19.65,61.15
29.07.2020-18:51:36,21.15,104.57
29.07.2020-18:51:41,14.19,64.76
29.07.2020-18:51:46,22.56,8.93
29.07.2020-18:51:51,20.1,57.95
29.07.2020-18:51:56,23.36,67.17
29.07.2020-18:52:01,19.97,60.52
29.07.2020-18:52:06,23.96,66.82
29.07.2020-18:52:11,15.4,41.4
29.07.2020-18:52:16,25.45,59.63
29.07.2020-18:52:21,19.02,58.36
29.07.2020-18:52:26,20.58,40.26
29.07.2020-18:52:31,23.38,24.65
29.07.2020-18:52:36,6.74,49.33
29.07.2020-18:52:41,21.17,22.46
29.07.2020-18:52:46,26.2,48.0
29.07.2020-18:52:51,36.97,77.43
29.07.2020-18:52:56,11.45,29.26
29.07.2020-18:53:01,21.41,55.62
29.07.2020-18:53:06,13.69,59.6
29.07.2020-18:53:11,15.51,65.97
29.07.2020-18:53:16,15.34,34.89
29.07.2020-18:53:21,30.13,34.7
29.07.2020-18:53:26,22.94,80.49
29.07.2020-18:53:31,16.85,73.02
29.07.2020-18:53:36,15.79,41.6
29.07.2020-18:53:41,26.27,58.01
29.07.2020-18:53:46,26.82,75.51
29.07.2020-18:53:51,18.94,38.34
29.07.2020-18:53:56,15.65,61.61
29.07.2020-18:54:01,13.66,45.17
29.07.2020-18:54:06,17.61,46.12
29.07.2020-18:54:11,26.72,39.72
29.07.2020-18:54:16,22.73,48.81
29.07.2020-18:54:21,14.49,47.73
29.07.2020-18:54:26,20.56,50.6
29.07.2020-18:54:31,22.22,44.92
29.07.2020-18:54:36,30.81,66.89
29.07.2020-18:54:41,22.3,56.99
29.07.2020-18:54:46,14.01,58.88
29.07.2020-18:54:51,17.94,65.74
29.07.2020-18:54:56,26.75,58.35
29.07.2020-18:55:01,24.08,61.68
29.07.2020-18:55:06,26.34,63.97
29.07.2020-18:55:11,21.33,46.43
29.07.2020-18:55:16,15.1,22.86
29.07.2020-18:55:21,19.74,43.09
29.07.2020-18:55:26,17.41,68.12
29.07.2020-18:55:31,23.48,52.95
29.07.2020-18:55:36,16.04,41.23
29.07.2020-18:55:41,19.58,70.34
29.07.2020-18:55:46,11.02,59.64
29.07.2020-18:55:51,29.21,42.35
29.07.2020-18:55:56,18.72,74.69
29.07.2020-18:56:02,26.52,66.91
29.07.2020-18:56:07,18.17,31.06
29.07.2020-18:56:12,23.91,74.31
29.07.2020-18:56:17,21.4,63.96
29.07.2020-18:56:22,20.42,31.41
29.07.2020-18:56:27,14.78,50.55
29.07.2020-18:56:32,24.37,43.59
29.07.2020-18:56:37,22.46,31.34
29.07.2020-18:56:42,21.5,33.78
29.07.2020-18:56:47,19.26,51.68
29.07.2020-18:56:52,26.41,27.65
29.07.2020-18:56:57,26.12,52.92
29.07.2020-18:57:02,22.77,47.3
29.07.2020-18:57:07,20.49,31.25
29.07.2020-18:57:12,22.93,71.22
29.07.2020-18:57:17,20.95,81.96
29.07.2020-18:57:22,16.69,36.29
29.07.2020-18:57:27,20.65,44.35
29.07.2020-18:57:32,18.58,67.02
29.07.2020-18:57:37,19.35,31.22
29.07.2020-18:57:42,27.14,29.55
29.07.2020-18:57:47,25.79,85.91
29.07.2020-18:57:52,20.89,35.31
29.07.2020-18:57:57,18.29,54.29
29.07.2020-18:58:02,23.0,69.82
29.07.2020-18:58:07,12.71,57.51
29.07.2020-18:58:12,17.76,40.32
29.07.2020-18:58:17,29.56,6.04
29.07.2020-18:58:22,17.17,93.56
29.07.2020-18:58:27,18.49,32.04
29.07.2020-18:58:32,13.3,56.13
29.07.2020-18:58:37,8.22,62.72
29.07.2020-18:58:42,14.95,30.68
29.07.2020-18:58:47,21.33,34.58
29.07.2020-18:58:52,25.84,47.28
29.07.2020-18:58:57,18.48,59.87
29.07.2020-18:59:02,14.82,55.72
29.07.2020-18:59:07,22.57,43.81
29.07.2020-18:59:12,15.27,35.87
29.07.2020-18:59:17,12.62,63.44
29.07.2020-18:59:22,19.08,43.45
29.07.2020-18:59:27,28.38,32.65
29.07.2020-18:59:32,17.16,27.75
29.07.2020-18:59:37,27.08,39.29
29.07.2020-18:59:42,17.55,77.43
29.07.2020-18:59:47,32.01,80.04
29.07.2020-18:59:52,17.82,62.86
29.07.2020-18:59:57,22.42,63.25
29.07.2020-19:00:02,15.01,72.72
29.07.2020-19:00:07,17.35,48.07
29.07.2020-19:00:12,18.96,10.38
29.07.2020-19:00:17,18.14,37.71
29.07.2020-19:00:22,25.08,49.87
29.07.2020-19:00:27,11.87,35.34
29.07.2020-19:00:32,11.28,40.18
29.07.2020-19:00:37,30.52,51.27
29.07.2020-19:00:42,17.58,49.71
29.07.2020-19:00:47,15.83,25.12
29.07.2020-19:00:52,24.12,65.31
29.07.2020-19:00:57,20.08,24.58
29.07.2020-19:01:02,25.85,77.16
29.07.2020-19:01:07,34.57,59.98
29.07.2020-19:01:12,33.67,48.23
29.07.2020-19:01:17,23.07,49.46
29.07.2020-19:01:22,15.72,54.93
29.07.2020-19:01:27,16.33,36.84
29.07.2020-19:01:32,17.13,70.35
29.07.2020-19:01:37,23.98,66.16
29.07.2020-19:01:42,25.47,32.87
29.07.2020-19:01:47,21.81,59.36
29.07.2020-19:01:52,20.31,39.07
29.07.2020-19:01:57,21.64,54.33
29.07.2020-19:02:02,16.84,72.62
29.07.2020-19:02:07,24.94,18.77
29.07.2020-19:02:12,22.32,17.85
29.07.2020-19:02:17,17.0,59.45
29.07.2020-19:02:22,14.53,58.74
29.07.2020-19:02:27,10.94,51.93
29.07.2020-19:02:32,17.39,69.68
29.07.2020-19:02:37,20.56,5.32
29.07.2020-19:02:42,17.3,36.05
29.07.2020-19:02:47,9.05,19.16
29.07.2020-19:02:52,15.98,64.86
29.07.2020-19:02:57,19.28,43.6
29.07.2020-19:03:02,22.54,50.05
29.07.2020-19:03:07,13.78,62.85
29.07.2020-19:03:12,23.78,52.53
29.07.2020-19:03:17,15.68,79.81
29.07.2020-19:03:22,20.63,35.46
29.07.2020-19:03:27,20.67,97.01
29.07.2020-19:03:32,20.05,44.57
29.07.2020-19:03:37,17.4,15.07
29.07.2020-19:03:42,15.09,20.21
29.07.2020-19:03:47,16.86,41.18
29.07.2020-19:03:52,24.54,18.04
29.07.2020-19:03:57,22.25,33.3
29.07.2020-19:04:02,31.97,65.34
29.07.2020-19:04:07,16.77,62.21
29.07.2020-19:04:12,19.2,55.91
29.07.2020-19:04:17,19.84,55.52
29.07.2020-19:04:22,19.87,72.23
29.07.2020-19:04:27,24.6,31.38
29.07.2020-19:04:32,19.66,62.32
29.07.2020-19:04:37,15.89,65.25
29.07.2020-19:04:42,20.5,32.26
29.07.2020-19:04:47,26.03,59.52
29.07.2020-19:04:52,16.23,48.66
29.07.2020-19:04:57,14.42,24.55
29.07.2020-19:05:02,22.8,60.57
29.07.2020-19:05:07,16.26,53.2
29.07.2020-19:05:12,20.58,50.26
29.07.2020-19:05:17,20.63,59.53
29.07.2020-19:05:22,21.34,19.53
29.07.2020-19:05:27,5.96,59.13
29.07.2020-19:05:32,26.08,58.77
29.07.2020-19:05:37,16.94,28.74
29.07.2020-19:05:42,17.72,10.41
29.07.2020-19:05:47,19.46,56.09
29.07.2020-19:05:52,17.53,81.7
29.07.2020-19:05:57,29.89,56.66
29.07.2020-19:06:02,19.93,70.81
29.07.2020-19:06:07,21.53,50.14
29.07.2020-19:06:12,23.02,65.16
29.07.2020-19:06:17,18.94,64.69
29.07.2020-19:06:22,24.85,50.82
29.07.2020-19:06:27,26.14,26.62
29.07.2020-19:06:32,21.41,31.3
29.07.2020-19:06:37,18.06,84.02
29.07.2020-19:06:42,12.0,55.77
29.07.2020-19:06:47,21.63,64.92
29.07.2020-19:06:52,17.06,46.16
29.07.2020-19:06:57,19.1,53.33
29.07.2020-19:07:02,10.58,87.16
29.07.2020-19:07:07,24.86,51.21
29.07.2020-19:07:12,20.44,48.06
29.07.2020-19:07:17,17.45,24.36
29.07.2020-19:07:22,10.84,66.65
29.07.2020-19:07:27,13.48,37.81
29.07.2020-19:07:32,9.1,40.81
29.07.2020-19:07:37,23.64,59.34
29.07.2020-19:07:42,15.03,66.48
29.07.2020-19:07:47,17.4,53.61
29.07.2020-19:07:52,16.14,62.04
29.07.2020-19:07:57,28.75,63.81
29.07.2020-19:08:02,26.04,45.67
29.07.2020-19:08:07,27.46,61.77
29.07.2020-19:08:12,19.13,62.88
29.07.2020-19:08:17,17.94,34.66
29.07.2020-19:08:22,27.56,35.34
29.07.2020-19:08:27,18.5,47.24
29.07.2020-19:08:32,23.54,77.07
29.07.2020-19:08:37,22.73,49.14
29.07.2020-19:08:42,13.9,49.33
29.07.2020-19:08:47,27.12,-3.09
29.07.2020-19:08:52,20.62,68.75
29.07.2020-19:08:57,21.39,69.9
29.07.2020-19:09:02,19.46,30.55
29.07.2020-19:09:07,17.01,46.07
29.07.2020-19:09:12,26.42,66.66
29.07.2020-19:09:17,26.6,59.93
29.07.2020-19:09:22,18.96,64.36
29.07.2020-19:09:27,27.77,52.11
29.07.2020-19:09:32,32.05,42.86
29.07.2020-19:09:37,25.79,72.56
29.07.2020-19:09:42,17.07,57.17
29.07.2020-19:09:47,18.32,29.48
29.07.2020-19:09:52,26.66,54.47
29.07.2020-19:09:57,24.15,64.08
29.07.2020-19:10:03,25.13,60.29
29.07.2020-19:10:08,14.77,62.25
29.07.2020-19:10:13,21.33,58.94
29.07.2020-19:10:18,14.25,40.71
29.07.2020-19:10:23,18.49,43.73
29.07.2020-19:10:28,23.88,40.25
29.07.2020-19:10:33,22.16,88.35
29.07.2020-19:10:38,15.62,63.98
29.07.2020-19:10:43,20.3,20.52
29.07.2020-19:10:48,23.96,58.62
29.07.2020-19:10:53,28.77,74.71
29.07.2020-19:10:58,20.51,26.53
29.07.2020-19:11:03,14.82,74.57
29.07.2020-19:11:08,24.49,47.21
29.07.2020-19:11:13,18.62,75.74
29.07.2020-19:11:18,13.32,52.46
29.07.2020-19:11:23,26.48,70.0
29.07.2020-19:11:28,20.37,53.07
29.07.2020-19:11:33,17.5,26.99
29.07.2020-19:11:38,10.98,37.54
29.07.2020-19:11:43,22.27,-14.64
29.07.2020-19:11:48,9.29,72.34
29.07.2020-19:11:53,27.81,5.67
29.07.2020-19:11:58,27.18,3.5
29.07.2020-19:12:03,19.88,-3.74
29.07.2020-19:12:08,20.29,-8.74
29.07.2020-19:12:13,18.58,71.19
29.07.2020-19:12:18,15.73,90.07
29.07.2020-19:12:23,27.28,53.71
29.07.2020-19:12:28,22.49,59.16
29.07.2020-19:12:33,19.92,76.32
29.07.2020-19:12:38,20.26,35.49
29.07.2020-19:12:43,17.01,37.49
29.07.2020-19:12:48,13.07,60.8
29.07.2020-19:12:53,19.81,64.99
29.07.2020-19:12:58,23.84,42.21
29.07.2020-19:13:03,22.27,93.85
29.07.2020-19:13:08,15.41,38.77
29.07.2020-19:13:13,24.53,56.84
29.07.2020-19:13:18,14.46,90.16
29.07.2020-19:13:23,14.42,55.62
29.07.2020-19:13:28,25.54,67.57
29.07.2020-19:13:33,12.01,15.22
29.07.2020-19:13:38,22.13,38.3
29.07.2020-19:13:43,22.89,52.23
29.07.2020-19:13:48,22.58,11.08
29.07.2020-19:13:53,17.95,48.68
29.07.2020-19:13:58,20.86,49.89
29.07.2020-19:14:03,12.08,32.15
29.07.2020-19:14:08,17.31,58.38
29.07.2020-19:14:13,14.79,38.94
29.07.2020-19:14:18,28.19,53.78
29.07.2020-19:14:23,21.69,46.63
29.07.2020-19:14:28,17.3,80.34
29.07.2020-19:14:33,26.29,36.6
29.07.2020-19:14:38,18.19,53.67
29.07.2020-19:14:43,17.17,57.51
29.07.2020-19:14:48,17.29,29.48
29.07.2020-19:14:53,16.41,24.94
29.07.2020-19:14:58,27.64,46.06
29.07.2020-19:15:03,29.06,42.24
29.07.2020-19:15:08,15.05,57.07
29.07.2020-19:15:13,20.8,52.47
29.07.2020-19:15:18,12.37,62.11
29.07.2020-19:15:23,23.37,96.53
29.07.2020-19:15:28,19.63,26.69
29.07.2020-19:15:33,25.01,68.38
29.07.2020-19:15:38,19.19,28.75
29.07.2020-19:15:43,17.34,11.26
29.07.2020-19:15:48,22.26,13.47
29.07.2020-19:15:53,17.88,72.15
29.07.2020-19:15:58,23.08,32.23
29.07.2020-19:16:03,15.13,44.84
29.07.2020-19:16:08,19.28,59.84
29.07.2020-19:16:13,22.42,81.81
29.07.2020-19:16:18,18.07,35.89
29.07.2020-19:16:23,27.36,69.89
29.07.2020-19:16:28,29.27,42.77
29.07.2020-19:16:33,23.87,16.91
29.07.2020-19:16:38,19.16,34.18
29.07.2020-19:16:43,17.93,103.48
29.07.2020-19:16:48,21.55,43.13
29.07.2020-19:16:53,31.62,2.46
29.07.2020-19:16:58,18.1,93.05
29.07.2020-19:17:03,18.41,9.82
29.07.2020-19:17:08,29.78,63.69
29.07.2020-19:17:13,16.55,60.68
29.07.2020-19:17:18,18.49,44.82
29.07.2020-19:17:23,15.65,61.32
29.07.2020-19:17:28,15.87,75.06
29.07.2020-19:17:33,24.01,53.94
29.07.2020-19:17:38,11.13,40.04
29.07.2020-19:17:43,20.2,49.63
29.07.2020-19:17:48,22.04,26.72
29.07.2020-19:17:53,28.32,65.77
29.07.2020-19:17:58,20.22,28.3
29.07.2020-19:18:03,14.67,86.63
29.07.2020-19:18:08,22.63,46.29
29.07.2020-19:18:13,17.74,39.41
29.07.2020-19:18:18,22.53,56.9
29.07.2020-19:18:23,14.66,52.48
29.07.2020-19:18:28,23.35,31.56
29.07.2020-19:18:33,17.24,48.68
29.07.2020-19:18:38,11.45,42.12
29.07.2020-19:18:43,12.52,45.19
29.07.2020-19:18:48,24.8,60.62
29.07.2020-19:18:53,17.65,38.25
29.07.2020-19:18:58,19.78,44.98
29.07.2020-19:19:03,14.54,24.07
29.07.2020-19:19:08,17.42,23.99
29.07.2020-19:19:13,13.86,42.71
29.07.2020-19:19:18,20.12,79.41
29.07.2020-19:19:23,15.97,79.5
29.07.2020-19:19:28,21.01,83.18
29.07.2020-19:19:33,14.16,83.85
29.07.2020-19:19:38,17.59,61.6
29.07.2020-19:19:43,17.29,51.67
29.07.2020-19:19:48,13.85,57.14
29.07.2020-19:19:53,22.86,61.26
29.07.2020-19:19:58,13.92,52.99
29.07.2020-19:20:03,21.06,4.7
29.07.2020-19:20:08,9.0,74.02
29.07.2020-19:20:13,21.67,36.99
29.07.2020-19:20:18,14.11,50.82
29.07.2020-19:20:23,22.86,50.02
29.07.2020-19:20:28,12.05,64.05
29.07.2020-19:20:33,23.13,92.81
29.07.2020-19:20:38,19.54,55.32
29.07.2020-19:20:43,24.74,56.4
29.07.2020-19:20:48,13.58,67.01
